"gender","age","height","weight"
"F",17,153,49
"M",17,163,42
"M",17,179,60
"F",17,166,56
"M",17,173,65
"F",17,172,77
"F",17,159,61
"M",17,171,64
"F",17,162,57
"F",17,165,58
"F",17,159,72
"F",17,162,53
"M",17,172,59
"M",17,167,62
"M",17,166,63
"F",17,166,62
"M",17,178,54
"F",17,156,49
"M",17,176,62
"F",17,156,48
"F",17,162,55
"M",17,170,85
"M",17,167,59
"F",17,160,55
"M",17,171,54
"F",17,158,60
"M",17,174,89
"M",17,163,63
"F",17,155,46
"F",17,158,72
"M",17,162,44
"F",17,161,61
"F",17,160,50
"F",17,149,80
"M",17,168,54
"F",17,156,51
"M",17,166,54
"M",17,176,99
"F",17,169,72
"M",17,168,56
"M",17,178,58
"F",17,156,42
"M",17,165,76
"F",17,152,40
"M",17,173,60
"F",17,149,43
"M",17,168,62
"M",17,164,44
"M",17,164,66
"F",17,163,56
"M",17,172,57
"F",17,155,47
"M",17,175,64
"M",17,165,61
"M",17,174,60
"F",17,166,83
"F",17,164,56
"F",17,167,48
"F",17,153,48
"F",17,157,51
"M",17,164,68
"M",17,170,58
"M",17,168,59
"M",17,175,61
"M",17,163,49
"M",17,166,68
"F",17,158,63
"F",17,167,47
"F",17,162,51
"F",17,155,53
"F",17,148,44
"F",17,169,60
"M",17,166,51
"M",17,178,62
"F",17,154,55
"F",17,154,43
"M",17,168,60
"F",17,163,52
"M",17,171,63
"F",17,159,58
"F",17,157,45
"F",17,145,49
"F",17,168,55
"F",17,163,53
"F",17,155,55
"F",17,153,48
"M",17,165,68
"F",17,154,45
"M",17,187,71
"M",17,170,68
"F",17,165,59
"M",17,180,62
"F",17,161,49
"F",17,148,46
"M",17,180,73
"M",17,174,64
"F",17,161,45
"M",17,172,66
"M",17,168,73
"F",17,158,49
"F",17,151,52
"M",17,170,58
"M",17,171,51
"F",17,158,60
"M",17,170,57
"M",17,170,51
"M",17,163,55
"F",17,160,42
"M",17,184,74
"M",17,173,60
"M",17,169,58
"F",17,159,49
"F",17,156,60
"M",17,184,90
"F",17,166,65
"M",17,168,52
"M",17,171,60
"F",17,158,54
"F",17,156,54
"F",17,152,50
"F",17,162,48
"F",17,160,51
"F",17,161,43
"F",17,159,46
"M",17,172,51
"F",17,154,43
"M",17,173,62
"M",17,159,46
"M",17,171,57
"F",17,159,60
"M",17,163,50
"M",17,184,86
"F",17,155,51
"M",17,167,56
"M",17,179,70
"F",17,158,79
"M",17,175,63
"M",17,167,63
"F",17,163,59
"F",17,152,49
"F",17,147,42
"F",17,160,47
"F",17,165,56
"F",17,152,51
"F",17,157,48
"M",17,162,54
"M",17,166,59
"M",17,167,86
"M",17,171,58
"M",17,171,59
"M",17,163,72
"M",17,168,61
"M",17,172,63
"F",17,159,54
"F",17,164,43
"M",17,175,70
"F",17,160,52
"F",17,162,54
"M",17,176,64
"M",17,171,58
"F",17,155,59
"F",17,160,77
"F",17,151,45
"F",17,154,53
"M",17,179,59
"F",17,148,48
"F",17,158,41
"F",17,156,50
"M",17,170,99
"F",17,158,56
"M",17,172,60
"F",17,150,44
"F",17,168,61
"F",17,161,54
"F",17,149,71
"F",17,159,51
"M",17,166,54
"F",17,158,56
"F",17,161,64
"M",17,172,51
"F",17,153,60
"M",17,176,80
"F",17,160,66
"M",17,170,79
"M",17,173,52
"F",17,156,53
"F",17,161,52
"F",17,164,51
"M",17,185,73
"F",17,150,42
"M",17,174,84
"M",17,172,66
"F",17,169,69
"F",17,155,53
"M",17,172,61
"M",17,168,59
"F",17,169,51
"M",17,169,56
"F",17,155,52
"M",17,173,96
"F",17,155,55
"M",17,166,57
"M",17,168,57
"M",17,173,58
"F",17,165,47
"M",17,183,72
"M",17,173,57
"M",17,170,61
"F",17,162,57
"F",17,162,56
"M",17,169,47
"F",17,158,54
"F",17,160,53
"M",17,170,62
"M",17,171,57
"M",17,169,62
"M",17,166,56
"M",17,168,65
"F",17,159,50
"M",17,175,61
"M",17,170,57
"F",17,154,46
"F",17,154,66
"F",17,157,38
"M",17,182,67
"F",17,151,47
"F",17,159,49
"F",17,162,51
"M",17,178,59
"F",17,160,56
"M",17,170,59
"F",17,155,46
"M",17,172,50
"F",17,164,54
"M",17,165,53
"M",17,171,64
"F",17,168,50
"M",17,183,86
"M",17,172,55
"M",17,172,71
"M",17,169,55
"F",17,152,48
"M",17,172,70
"M",17,172,59
"M",17,168,54
"M",17,172,72
"F",17,158,44
"F",17,156,58
"M",17,164,53
"M",17,178,75
"M",17,167,62
"F",17,158,50
"F",17,168,60
"F",17,157,49
"F",17,143,38
"M",17,169,53
"M",17,167,81
"F",17,155,45
"M",17,183,71
"M",17,175,67
"F",17,154,43
"F",17,160,60
"M",17,171,55
"F",17,158,58
"F",17,147,55
"M",17,170,56
"M",17,180,72
"M",17,157,59
"M",17,167,57
"M",17,171,46
"F",17,157,67
"F",17,160,56
"F",17,156,55
"M",17,177,70
"F",17,166,68
"M",17,162,56
"M",17,164,52
"M",17,171,55
"M",17,160,85
"M",17,177,95
"F",17,172,70
"M",17,175,66
"M",17,174,75
"M",17,177,52
"M",17,162,56
"F",17,154,54
"M",17,163,60
"F",17,163,58
"F",17,148,40
"M",17,163,58
"M",17,167,61
"M",17,171,65
"F",17,156,47
"M",17,164,52
"M",17,166,48
"F",17,152,53
"F",17,160,49
"F",17,158,62
"M",17,177,58
"F",17,157,72
"M",17,164,62
"F",17,161,53
"F",17,156,41
"M",17,178,62
"F",17,154,52
"F",17,156,57
"M",17,175,75
"F",17,163,66
"F",17,159,49
"M",17,170,65
"F",17,152,41
"F",17,158,57
"F",17,157,51
"M",17,169,68
"M",17,171,52
"F",17,154,42
"F",17,155,47
"F",17,157,43
"F",17,170,66
"F",17,170,49
"F",17,156,53
"F",17,152,44
"M",17,165,50
"F",17,167,48
"F",17,158,49
"M",17,169,69
"F",17,160,52
"M",17,165,48
"M",17,174,54
"F",17,162,52
"F",17,158,52
"F",17,166,69
"M",17,170,57
"F",17,161,53
"M",17,167,65
"M",17,163,57
"M",17,179,57
"F",17,160,54
"M",17,167,56
"M",17,172,61
"F",17,160,56
"F",17,159,59
"M",17,167,59
"M",17,175,62
"F",17,162,54
"F",17,164,67
"F",17,160,55
"M",17,164,45
"M",17,172,96
"M",17,174,54
"F",17,155,48
"F",17,156,41
"M",17,170,70
"F",17,172,69
"M",17,167,55
"F",17,170,55
"M",17,159,45
"M",17,180,59
"M",17,163,65
"F",17,159,54
"M",17,168,62
"F",17,156,48
"F",17,159,52
"F",17,167,53
"M",17,182,82
"M",17,169,55
"M",17,170,57
"M",17,167,50
"F",17,169,71
"F",17,149,49
"F",17,154,43
"F",17,163,51
"M",17,176,68
"F",17,170,51
"M",17,165,59
"M",17,167,50
"M",17,182,64
"F",17,157,57
"F",17,152,49
"F",17,167,49
"F",17,150,51
"M",17,177,90
"M",17,174,70
"M",17,170,57
"M",17,172,62
"M",17,169,55
"F",17,165,68
"M",17,174,48
"F",17,162,52
"F",17,164,54
"F",17,171,72
"M",17,170,44
"M",17,171,68
"M",17,166,55
"F",17,153,48
"M",17,166,66
"M",17,172,55
"F",17,160,51
"F",17,159,56
"F",17,162,68
"F",17,151,40
"F",17,156,45
"M",17,159,58
"M",17,178,71
"F",17,166,44
"M",17,178,66
"F",17,166,56
"M",17,167,69
"F",17,153,49
"F",17,165,52
"F",17,157,58
"F",17,150,52
"F",17,158,87
"F",17,155,52
"F",17,156,47
"F",17,158,53
"M",17,170,53
"F",17,168,57
"M",17,167,48
"M",17,167,56
"F",17,156,45
"M",17,176,52
"M",17,174,64
"M",17,171,56
"M",17,177,60
"F",17,158,50
"M",17,181,79
"F",17,161,52
"F",17,155,53
"F",17,153,52
"M",17,174,64
"F",17,156,52
"M",17,170,60
"F",17,157,45
"M",17,184,85
"F",17,164,55
"F",17,167,57
"F",17,156,63
"M",17,168,64
"F",17,155,54
"M",17,170,62
"F",17,167,89
"M",17,164,50
"M",17,169,78
"F",17,146,48
"F",17,161,51
"F",17,159,56
"M",17,176,94
"F",17,150,43
"F",17,166,58
"M",17,173,94
"M",17,167,69
"F",17,156,52
"F",17,151,42
"F",17,160,48
"F",17,168,55
"F",17,154,46
"F",17,157,53
"F",17,154,51
"M",17,177,62
"M",17,179,79
"M",17,174,75
"F",17,161,55
"F",17,157,49
"F",17,157,43
"F",17,157,43
"F",17,159,52
"F",17,155,61
"M",17,160,57
"F",17,155,47
"M",17,171,65
"F",17,156,50
"M",17,171,63
"M",17,174,73
"F",17,160,57
"M",17,175,56
"M",17,173,54
"M",17,170,70
"F",17,142,39
"F",17,162,65
"F",17,157,45
"M",17,166,58
"M",17,173,54
"M",17,162,58
"M",17,169,55
"M",17,173,58
"F",17,144,46
"F",17,156,47
"F",17,151,47
"M",17,170,70
"M",17,162,65
"M",17,168,56
"F",17,165,50
"F",17,155,53
"M",17,167,54
"F",17,166,53
"M",17,165,63
"F",17,158,45
"M",17,180,64
"F",17,164,66
"M",17,166,51
"M",17,170,60
"M",17,165,69
"F",17,160,45
"F",17,157,55
"M",17,174,55
"M",17,170,90
"F",17,157,45
"M",17,176,65
"M",17,164,41
"F",17,158,58
"F",17,156,51
"F",17,156,43
"M",17,171,53
"M",17,170,56
"M",17,167,61
"M",17,172,46
"M",17,178,62
"M",17,177,78
"M",17,178,56
"M",17,173,62
"F",17,157,56
"F",17,151,46
"F",17,155,46
"M",17,163,54
"F",17,149,57
"F",17,151,47
"M",17,172,66
"M",17,172,56
"M",17,185,87
"M",17,170,68
"M",17,176,63
"M",17,169,53
"M",17,164,50
"F",17,154,48
"M",17,173,56
"M",17,163,45
"M",17,171,68
"M",17,168,57
"M",17,183,56
"M",17,169,61
"F",17,157,67
"F",17,165,58
"M",17,158,51
"M",17,164,49
"F",17,160,60
"M",17,172,62
"M",17,189,57
"M",17,170,58
"M",17,182,65
"F",17,151,45
"F",17,149,42
"F",17,153,41
"F",17,172,69
"M",17,178,58
"F",17,166,54
"M",17,167,64
"M",17,180,82
"F",17,160,55
"F",17,151,58
"M",17,173,61
"F",17,163,53
"M",17,170,97
"M",17,172,55
"M",17,170,53
"M",17,167,67
"F",17,165,54
"M",17,164,50
"M",17,169,62
"M",17,181,65
"F",17,163,54
"M",17,170,57
"F",17,155,52
"M",17,172,62
"F",17,156,44
"F",17,168,53
"M",17,169,61
"F",17,153,45
"F",17,155,59
"M",17,174,61
"F",17,147,48
"F",17,162,55
"M",17,175,72
"F",17,159,63
"F",17,150,42
"M",17,171,59
"M",17,167,68
"M",17,167,59
"F",17,150,38
"F",17,159,45
"F",17,153,54
"M",17,171,67
"M",17,173,58
"M",17,169,95
"M",17,167,56
"F",17,149,47
"F",17,161,52
"F",17,159,53
"F",17,163,57
"F",17,163,61
"M",17,173,58
"M",17,165,57
"M",17,177,52
"M",17,157,64
"F",17,157,58
"M",17,173,54
"M",17,169,66
"F",17,163,49
"F",17,164,55
"M",17,165,59
"M",17,171,56
"F",17,158,55
"M",17,168,56
"M",17,173,74
"M",17,168,91
"F",17,157,46
"M",17,175,96
"F",17,150,64
"M",17,173,68
"M",17,185,75
"F",17,152,47
"F",17,157,47
"F",17,156,37
"F",17,161,57
"F",17,155,49
"F",17,153,47
"M",17,155,46
"M",17,173,57
"M",17,160,71
"F",17,162,51
"M",17,164,74
"M",17,178,66
"F",17,150,45
"F",17,156,48
"M",17,171,61
"M",17,168,67
"F",17,156,48
"F",17,160,46
"M",17,166,63
"M",17,176,54
"M",17,173,65
"F",17,156,61
"M",17,171,50
"F",17,175,56
"F",17,162,58
"M",17,174,60
"M",17,174,74
"F",17,158,49
"F",17,165,63
"F",17,163,75
"M",17,170,49
"F",17,153,46
"F",17,167,60
"F",17,159,57
"M",17,164,72
"M",17,170,68
"F",17,156,43
"M",17,170,59
"M",17,164,73
"M",17,171,57
"F",17,150,46
"F",17,159,54
"M",17,158,45
"M",17,170,68
"F",17,161,49
"F",17,159,51
"F",17,156,43
"M",17,167,53
"F",17,161,58
"M",17,181,72
"M",17,166,65
"F",17,152,44
"F",17,154,67
"F",17,155,51
"M",17,162,61
"M",17,167,49
"M",17,168,64
"F",17,161,66
"M",17,173,63
"M",17,165,56
"F",17,159,52
"F",17,162,58
"F",17,152,43
"M",17,175,57
"M",17,181,74
"F",17,157,51
"M",17,166,54
"M",17,163,68
"M",17,170,53
"F",17,157,48
"M",17,175,58
"M",17,172,69
"F",17,158,49
"F",17,159,55
"M",17,172,67
"M",17,176,67
"F",17,151,51
"F",17,155,57
"M",17,172,84
"M",17,167,56
"M",17,175,65
"F",17,160,57
"F",17,157,51
"M",17,166,54
"F",17,163,55
"M",17,179,66
"M",17,175,52
"M",17,174,63
"F",17,154,49
"M",17,171,66
"F",17,160,53
"F",17,155,60
"M",17,163,53
"F",17,159,61
"M",17,169,66
"M",17,164,70
"F",17,162,53
"F",17,155,51
"F",17,161,49
"F",17,154,55
"F",17,161,56
"M",17,171,57
"F",17,152,39
"F",17,159,58
"M",17,156,63
"M",17,167,44
"M",17,169,59
"M",17,161,44
"M",17,170,60
"F",17,162,58
"M",17,169,59
"F",17,167,64
"M",17,178,61
"F",17,158,54
"M",17,171,61
"M",17,169,59
"M",17,168,57
"F",17,162,55
"F",17,157,58
"M",17,169,56
"F",17,168,48
"F",17,159,54
"F",17,170,68
"M",17,178,67
"F",17,154,53
"M",17,178,73
"F",17,160,64
"M",17,162,50
"M",17,164,64
"M",17,166,65
"M",17,180,56
"M",17,170,66
"M",17,174,62
"F",17,152,49
"M",17,172,59
"M",17,164,55
"M",17,180,65
"F",17,152,66
"F",17,161,76
"M",17,170,62
"M",17,171,57
"F",17,154,51
"F",17,159,48
"F",17,159,51
"M",17,170,57
"M",17,175,86
"M",17,176,62
"F",17,164,55
"F",17,162,65
"M",17,166,58
"M",17,175,60
"M",17,166,56
"F",17,154,46
"F",17,162,56
"M",17,176,59
"M",17,168,64
"F",17,165,60
"F",17,157,62
"M",17,171,50
"F",17,161,71
"M",17,159,41
"M",17,181,67
"F",17,167,56
"M",17,174,57
"F",17,159,48
"F",17,167,55
"M",17,164,61
"F",17,149,55
"F",17,157,46
"M",17,171,86
"M",17,174,52
"F",17,164,55
"F",17,166,55
"M",17,178,61
"F",17,163,45
"M",17,181,71
"M",17,167,58
"F",17,152,46
"F",17,160,56
"M",17,160,45
"F",17,158,60
"F",17,157,63
"F",17,161,48
"M",17,166,67
"M",17,163,56
"F",17,160,80
"F",17,155,50
"M",17,175,52
"M",17,166,48
"M",17,170,55
"M",17,177,62
"F",17,160,58
"F",17,157,61
"M",17,170,58
"F",17,160,47
"F",17,160,53
"M",17,168,71
"F",17,169,53
"F",17,157,44
"M",17,166,63
"F",17,155,73
"M",17,176,64
"F",17,154,51
"M",17,172,65
"F",17,155,49
"F",17,163,63
"M",17,173,57
"F",17,163,56
"M",17,176,65
"M",17,169,82
"F",17,157,70
"M",17,152,42
"M",17,166,54
"M",17,163,61
"M",17,168,62
"M",17,176,57
"M",17,174,63
"M",17,166,69
"F",17,151,65
"F",17,158,52
"F",17,157,49
"M",17,172,57
"F",17,158,43
"F",17,167,62
"F",17,143,48
"F",17,166,72
"M",17,172,58
"F",17,155,53
"M",17,159,43
"M",17,174,70
"M",17,162,58
"M",17,184,63
"M",17,174,65
"M",17,173,63
"M",17,184,77
"M",17,173,53
"F",17,159,47
"M",17,177,75
"F",17,170,66
"F",17,165,51
"F",17,161,51
"M",17,177,60
"F",17,155,45
"M",17,178,95
"F",17,161,56
"M",17,163,39
"F",17,156,62
"F",17,174,69
"F",17,166,56
"M",17,169,55
"F",17,153,51
"M",17,168,58
"F",17,156,49
"M",17,177,62
"M",17,175,49
"F",17,164,57
"M",17,165,51
"M",17,165,59
"F",17,159,48
"M",17,172,55
"F",17,155,46
"F",17,152,45
"M",17,169,59
"M",17,161,58
"F",17,152,39
"F",17,157,46
"M",17,178,84
"F",17,151,49
"F",17,156,58
"F",17,150,35
"F",17,151,45
"M",17,185,63
"F",17,162,50
"F",17,167,60
"M",17,182,69
"F",17,161,49
"M",17,166,49
"M",17,179,92
"F",17,160,75
"M",17,167,60
"M",17,170,58
"F",17,158,58
"M",17,174,59
"F",17,150,42
"F",17,149,42
"M",17,168,66
"M",17,170,59
"M",17,167,66
"M",17,161,57
"F",17,153,46
"M",17,173,65
"F",17,152,38
"M",17,173,75
"F",17,165,58
"F",17,162,50
"M",17,167,50
"F",17,153,50
"F",17,167,49
"M",17,170,52
"M",17,169,93
"F",17,155,51
"F",17,157,68
"F",17,158,52
"F",17,149,46
"M",17,171,60
"F",17,158,52
"M",17,165,51
"M",17,176,51
"F",17,166,65
"M",17,181,62
"F",17,171,58
"F",17,159,53
"F",17,157,53
"M",17,173,60
"F",17,155,52
"F",17,154,56
"F",17,165,60
"F",17,156,69
"F",17,157,49
"F",17,162,56
"F",17,155,53
"M",17,170,56
"F",17,157,55
"M",17,168,58
"M",17,161,51
"F",17,156,54
"M",17,170,52
"M",17,164,59
"M",17,174,68
"M",17,167,63
"M",17,172,62
"F",17,159,49
"M",17,161,83
"F",17,162,51
"M",17,183,82
"F",17,159,57
"M",17,179,87
"M",17,168,67
"M",17,170,71
"F",17,149,41
"M",17,171,64
"F",17,154,50
"M",17,167,60
"M",17,163,55
"F",17,164,61
"F",17,153,47
"M",17,170,61
"M",17,158,53
"F",17,163,52
"F",17,150,47
"M",17,173,70
"F",17,157,44
"M",17,163,54
"M",17,165,45
"M",17,167,88
"M",17,173,64
"F",17,146,53
"M",17,182,74
"F",17,162,62
"F",17,160,60
"M",17,170,67
"F",17,157,63
"M",17,159,71
"M",17,174,87
"M",17,170,67
"M",17,167,51
"M",17,176,55
"M",17,177,59
"M",17,166,56
"F",17,151,49
"M",17,168,62
"F",17,159,56
"M",17,164,49
"M",17,171,59
"M",17,163,71
"F",17,156,72
"F",17,154,62
"F",17,158,58
"F",17,166,57
"F",17,144,45
"M",17,167,49
"M",17,171,97
"F",17,163,47
"F",17,158,51
"M",17,174,81
"F",17,158,46
"M",17,179,82
"F",17,159,42
"M",17,167,60
"M",17,166,55
"F",17,155,51
"M",17,180,81
"F",17,155,54
"F",17,157,50
"M",17,174,67
"M",17,172,60
"M",17,178,71
"M",17,164,60
"F",17,149,42
"F",17,162,53
"M",17,180,68
"F",17,158,76
"F",17,155,53
"F",17,166,51
"F",17,166,53
"M",17,166,57
"F",17,169,59
"M",17,180,59
"F",17,165,52
"F",17,157,64
"F",17,162,52
"M",17,174,65
"F",17,160,45
"M",17,164,54
"F",17,156,45
"M",17,174,99
"F",17,155,53
"F",17,145,44
"F",17,160,56
"M",17,183,64
"F",17,159,47
"F",17,152,48
"M",17,171,51
"M",17,160,39
"F",17,154,59
"M",17,176,60
"M",17,175,67
"M",17,158,50
"M",17,165,52
"F",17,157,46
"M",17,169,62
"M",17,175,64
"F",17,155,47
"M",17,170,63
"F",17,157,53
"M",17,170,60
"M",17,172,59
"F",17,160,56
"M",17,170,89
"F",17,162,56
"F",17,152,41
"M",17,168,63
"F",17,160,61
"F",17,159,50
"M",17,172,59
"F",17,143,39
"F",17,166,67
"M",17,178,61
"M",17,168,53
"F",17,162,54
"M",17,169,68
"F",17,151,56
"M",17,173,61
"F",17,161,71
"F",17,160,48
"M",17,171,65
"F",17,159,53
"M",17,175,66
"F",17,153,50
"F",17,175,67
"M",17,180,76
"F",17,160,56
"F",17,143,39
"M",17,179,62
"F",17,151,51
"M",17,167,59
"F",17,158,87
"F",17,158,55
"F",17,153,45
"F",17,156,45
"M",17,166,57
"F",17,160,50
"M",17,173,58
"F",17,148,49
"F",17,158,46
"M",17,158,59
"F",17,157,52
"M",17,183,56
"F",17,166,63
"M",17,169,53
"F",17,149,47
"F",17,164,54
"F",17,152,50
"M",17,167,66
"F",17,157,51
"M",17,181,70
"M",17,166,62
"F",17,158,46
"F",17,156,53
"M",17,169,52
"F",17,154,47
"M",17,164,55
"M",17,164,51
"F",17,151,63
"F",17,162,58
"F",17,166,77
"F",17,150,46
"F",17,154,41
"M",17,170,55
"M",17,175,60
"F",17,154,52
"M",17,175,55
"M",17,163,61
"F",17,153,49
"F",17,155,47
"F",17,153,47
"M",17,186,86
"F",17,153,51
"F",17,162,58
"F",17,156,52
"F",17,161,50
"M",17,178,61
"M",17,180,57
"M",17,156,59
"M",17,169,48
"M",17,169,56
"F",17,153,47
"M",17,172,62
"M",17,162,70
"F",17,149,44
"F",17,154,50
"F",17,169,71
"F",17,162,54
"F",17,158,45
"F",17,159,59
"F",17,165,51
"M",17,166,53
"M",17,179,60
"F",17,160,45
"F",17,153,44
"F",17,149,46
"M",17,165,65
"F",17,175,62
"F",17,164,61
"M",17,178,80
"M",17,183,78
"F",17,165,63
"M",17,165,53
"M",17,177,63
"F",17,156,48
"M",17,165,53
"M",17,164,52
"F",17,160,56
"M",17,168,55
"F",17,159,45
"M",17,184,69
"M",17,171,64
"M",17,170,54
"M",17,167,53
"M",17,163,39
"M",17,156,43
"F",17,168,58
"M",17,178,93
"M",17,171,66
"M",17,168,64
"F",17,162,63
"F",17,165,54
"M",17,172,61
"M",17,176,61
"F",17,150,53
"F",17,155,52
"M",17,170,53
"F",17,170,51
"F",17,170,61
"F",17,156,52
"M",17,157,53
"F",17,152,63
"F",17,155,50
"F",17,158,52
"F",17,164,59
"F",17,153,43
"M",17,174,62
"F",17,166,44
"M",17,186,66
"M",17,176,67
"M",17,172,61
"F",17,155,54
"F",17,164,54
"F",17,163,44
"M",17,173,70
"F",17,165,56
"M",17,173,55
"M",17,168,75
"F",17,166,65
"M",17,172,65
"F",17,156,47
"M",17,165,52
"M",17,167,55
"F",17,165,67
"F",17,172,58
"F",17,152,53
"F",17,159,47
"M",17,186,70
"M",17,170,66
"F",17,160,47
"M",17,163,49
"F",17,156,46
"M",17,170,51
"M",17,170,51
"F",17,155,56
"F",17,153,54
"M",17,177,71
"F",17,149,53
"F",17,147,47
"F",17,162,58
"F",17,154,59
"M",17,168,70
"F",17,157,57
"M",17,170,64
"F",17,155,48
"F",17,162,48
"M",17,180,77
"F",17,156,45
"F",17,166,61
"F",17,165,62
"M",17,175,70
"M",17,167,61
"F",17,163,51
"F",17,161,73
"M",17,168,49
"F",17,153,67
"F",17,156,80
"F",17,155,52
"F",17,155,49
"F",17,167,49
"M",17,170,78
"M",17,167,92
"M",17,169,66
"F",17,154,47
"F",17,160,56
"F",17,159,48
"M",17,176,61
"F",17,165,55
"F",17,150,46
"M",17,169,62
"M",17,176,75
"F",17,158,60
"F",17,164,56
"F",17,158,54
"M",17,178,67
"M",17,163,54
"F",17,164,58
"M",17,169,67
"F",17,156,54
"F",17,162,58
"M",17,174,60
"F",17,163,55
"F",17,154,62
"M",17,172,56
"M",17,175,65
"M",17,174,52
"F",17,156,47
"F",17,158,55
"M",17,174,57
"M",17,176,58
"F",17,171,59
"M",17,171,60
"F",17,152,44
"F",17,171,49
"M",17,162,57
"F",17,169,66
"F",17,151,42
"M",17,173,58
"F",17,166,61
"M",17,177,57
"F",17,162,53
"F",17,146,48
"F",17,155,50
"F",17,154,53
"M",17,168,56
"M",17,183,73
"F",17,151,76
"F",17,162,56
"F",17,150,58
"M",17,172,55
"F",17,158,52
"M",17,173,62
"F",17,160,58
"M",17,176,63
"F",17,157,49
"M",17,171,58
"M",17,171,56
"F",17,154,55
"M",17,165,60
"M",17,186,66
"M",17,183,71
"F",17,155,46
"F",17,157,43
"M",17,171,49
"M",17,165,54
"F",17,152,42
"M",17,170,58
"F",17,153,48
"M",17,167,55
"F",17,169,65
"M",17,169,44
"M",17,168,48
"F",17,163,58
"M",17,168,61
"F",17,159,52
"M",17,171,68
"M",17,180,85
"F",17,154,50
"M",17,168,57
"M",17,159,53
"M",17,180,61
"F",17,157,47
"M",17,177,63
"M",17,172,65
"M",17,178,75
"F",17,159,62
"F",17,154,54
"F",17,147,45
"F",17,152,40
"M",17,162,56
"F",17,157,51
"M",17,170,56
"F",17,163,48
"F",17,156,80
"F",17,163,56
"F",17,154,51
"F",17,157,51
"M",17,168,59
"M",17,162,49
"F",17,155,54
"M",17,170,59
"M",17,168,53
"F",17,163,64
"M",17,165,48
"F",17,152,64
"M",17,160,48
"F",17,157,57
"M",17,164,57
"F",17,158,50
"M",17,173,60
"F",17,162,72
"F",17,175,60
"F",17,159,67
"M",17,169,52
"F",17,168,52
"M",17,189,74
"M",17,173,66
"F",17,159,45
"F",17,164,59
"F",17,146,34
"M",17,159,56
"F",17,153,45
"M",17,166,63
"F",17,158,54
"M",17,166,56
"M",17,176,77
"F",17,162,58
"M",17,168,58
"M",17,175,56
"F",17,157,48
"F",17,157,57
"M",17,170,56
"F",17,160,57
"M",17,175,77
"F",17,162,57
"M",17,164,64
"F",17,161,55
"F",17,157,49
"F",17,157,54
"M",17,181,77
"F",17,163,50
"F",17,159,51
"M",17,176,61
"F",17,157,58
"M",17,179,66
"M",17,175,63
"F",17,158,52
"M",17,173,68
"M",17,171,68
"F",17,158,56
"F",17,156,52
"M",17,179,70
"F",17,154,44
"M",17,162,67
"F",17,155,47
"F",17,167,70
"F",17,161,49
"M",17,172,63
"M",17,175,55
"M",17,161,55
"M",17,170,50
"M",17,169,64
"M",17,175,46
"M",17,164,57
"M",17,178,62
"M",17,171,76
"F",17,157,59
"M",17,173,63
"M",17,179,77
"F",17,159,55
"M",17,168,85
"F",17,158,49
"M",17,177,63
"M",17,164,60
"F",17,155,53
"M",17,168,82
"M",17,171,58
"M",17,165,62
"M",17,173,55
"F",17,156,53
"M",17,169,71
"F",17,157,57
"M",17,176,86
"F",17,153,46
"M",17,167,73
"F",17,155,44
"M",17,177,90
"F",17,160,56
"F",17,156,53
"F",17,162,50
"F",17,149,50
"F",17,159,57
"M",17,177,71
"F",17,155,51
"F",17,160,46
"F",17,163,74
"M",17,178,68
"F",17,161,55
"M",17,173,57
"M",17,157,55
"M",17,156,58
"M",17,180,67
"F",17,153,50
"F",17,163,57
"F",17,158,51
"M",17,160,57
"F",17,161,51
"F",17,154,53
"M",17,173,58
"M",17,182,70
"M",17,167,79
"M",17,165,45
"F",17,153,56
"F",17,161,47
"F",17,160,51
"F",17,161,47
"M",17,164,74
"M",17,163,57
"M",17,177,67
"M",17,176,79
"M",17,179,67
"F",17,165,61
"M",17,169,55
"M",17,170,67
"F",17,162,48
"M",17,172,67
"M",17,178,72
"F",17,171,51
"F",17,154,55
"F",17,165,52
"F",17,152,55
"F",17,159,50
"M",17,168,59
"M",17,170,63
"M",17,165,45
"M",17,167,56
"M",17,166,72
"M",17,169,85
"F",17,158,41
"F",17,150,52
"F",17,164,57
"M",17,174,65
"F",17,156,49
"F",17,158,41
"M",17,164,58
"F",17,165,60
"F",17,157,52
"M",17,174,84
"M",17,164,64
"M",17,160,51
"M",17,177,57
"F",17,152,54
"M",17,163,50
"F",17,162,50
"M",17,176,62
"M",17,156,55
"M",17,177,45
"M",17,170,49
"M",17,174,61
"M",17,178,96
"M",17,166,53
"M",17,170,59
"F",17,155,44
"M",17,172,72
"F",17,162,60
"F",17,152,56
"F",17,157,43
"M",17,172,61
"F",17,149,38
"F",17,152,51
"F",17,153,49
"F",17,160,56
"M",17,168,61
"M",17,160,54
"F",17,157,51
"M",17,170,63
"M",17,181,56
"M",17,178,72
"F",17,164,52
"M",17,166,56
"F",17,160,44
"F",17,157,53
"M",17,166,59
"M",17,175,58
"F",17,160,49
"M",17,172,54
"M",17,172,58
"F",17,163,47
"M",17,178,99
"M",17,174,58
"M",17,175,61
"F",17,164,61
"F",17,159,49
"F",17,156,50
"F",17,158,50
"F",17,149,65
"M",17,171,62
"M",17,172,65
"F",17,156,49
"F",17,166,52
"M",17,157,51
"F",17,152,41
"F",17,161,59
"M",17,174,65
"F",17,165,65
"M",17,178,67
"M",17,169,60
"M",17,176,81
"F",17,151,47
